purchase_id,date,supplier_name,item_name,category,unit,quantity_purchased,unit_cost,total_cost,delivery_status,expected_delivery,payment_method,notes
P2545,2020-06-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 25, 9, 70","12.5, 1.2, 0.8, 0.1",244.2,Completed,,Bank Transfer,
P2546,2020-06-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 12, 9, 91","12.5, 1.2, 0.8, 0.1",230.7,Completed,,Bank Transfer,
P2547,2020-06-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 18, 10, 78","12.5, 1.2, 0.8, 0.1",149.9,Completed,,Bank Transfer,
P2548,2020-07-03,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 31, 5, 54","12.5, 1.2, 0.8, 0.1",209.1,Completed,,Bank Transfer,
P2549,2020-07-10,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 25, 10, 63","12.5, 1.2, 0.8, 0.1",131.8,Completed,,Bank Transfer,
P2550,2020-07-17,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 40, 8, 50","12.5, 1.2, 0.8, 0.1",271.9,Completed,,Bank Transfer,
P2551,2020-07-24,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 32, 9, 77","12.5, 1.2, 0.8, 0.1",190.8,Completed,,Bank Transfer,
P2552,2020-07-31,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 40, 7, 75","12.5, 1.2, 0.8, 0.1",173.6,Completed,,Bank Transfer,
P2553,2020-08-07,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 37, 8, 56","12.5, 1.2, 0.8, 0.1",293.9,Completed,,Bank Transfer,
P2554,2020-08-14,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 15, 7, 85","12.5, 1.2, 0.8, 0.1",132.1,Completed,,Bank Transfer,
P2555,2020-08-21,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 33, 6, 63","12.5, 1.2, 0.8, 0.1",225.7,Completed,,Bank Transfer,
P2556,2020-08-28,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 10, 5, 84","12.5, 1.2, 0.8, 0.1",161.9,Completed,,Bank Transfer,
P2557,2020-09-04,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 21, 8, 65","12.5, 1.2, 0.8, 0.1",113.1,Completed,,Bank Transfer,
P2558,2020-09-11,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 33, 9, 94","12.5, 1.2, 0.8, 0.1",131.2,Completed,,Bank Transfer,
P2559,2020-09-18,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 28, 6, 90","12.5, 1.2, 0.8, 0.1",159.9,Completed,,Bank Transfer,
P2560,2020-09-25,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 30, 9, 58","12.5, 1.2, 0.8, 0.1",211.5,Completed,,Bank Transfer,
P2561,2020-10-02,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 17, 6, 57","12.5, 1.2, 0.8, 0.1",268.4,Completed,,Bank Transfer,
P2562,2020-10-09,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 38, 8, 93","12.5, 1.2, 0.8, 0.1",136.3,Completed,,Bank Transfer,
P2563,2020-10-16,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 12, 6, 90","12.5, 1.2, 0.8, 0.1",165.7,Completed,,Bank Transfer,
P2564,2020-10-23,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 17, 10, 77","12.5, 1.2, 0.8, 0.1",273.6,Completed,,Bank Transfer,
P2565,2020-10-30,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 34, 7, 84","12.5, 1.2, 0.8, 0.1",254.8,Completed,,Bank Transfer,
P2566,2020-11-06,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 14, 6, 50","12.5, 1.2, 0.8, 0.1",226.6,Completed,,Bank Transfer,
P2567,2020-11-13,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 14, 5, 54","12.5, 1.2, 0.8, 0.1",276.2,Completed,,Bank Transfer,
P2568,2020-11-20,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 37, 5, 85","12.5, 1.2, 0.8, 0.1",294.4,Completed,,Bank Transfer,
P2569,2020-11-27,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 14, 9, 80","12.5, 1.2, 0.8, 0.1",207.0,Completed,,Bank Transfer,
P2570,2020-12-04,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 36, 10, 54","12.5, 1.2, 0.8, 0.1",219.1,Completed,,Bank Transfer,
P2571,2020-12-11,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 31, 10, 60","12.5, 1.2, 0.8, 0.1",276.2,Completed,,Bank Transfer,
P2572,2020-12-18,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 29, 10, 77","12.5, 1.2, 0.8, 0.1",300.5,Completed,,Bank Transfer,
P2573,2020-12-25,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 30, 8, 70","12.5, 1.2, 0.8, 0.1",186.9,Completed,,Bank Transfer,
P2574,2021-01-01,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 15, 9, 96","12.5, 1.2, 0.8, 0.1",122.3,Completed,,Bank Transfer,
P2575,2021-01-08,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 21, 7, 55","12.5, 1.2, 0.8, 0.1",223.8,Completed,,Bank Transfer,
P2576,2021-01-15,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 10, 7, 55","12.5, 1.2, 0.8, 0.1",85.6,Completed,,Bank Transfer,
P2577,2021-01-22,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 26, 5, 89","12.5, 1.2, 0.8, 0.1",119.1,Completed,,Bank Transfer,
P2578,2021-01-29,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 32, 9, 99","12.5, 1.2, 0.8, 0.1",230.5,Completed,,Bank Transfer,
P2579,2021-02-05,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 32, 6, 58","12.5, 1.2, 0.8, 0.1",211.5,Completed,,Bank Transfer,
P2580,2021-02-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 38, 6, 63","12.5, 1.2, 0.8, 0.1",281.7,Completed,,Bank Transfer,
P2581,2021-02-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 10, 6, 76","12.5, 1.2, 0.8, 0.1",99.4,Completed,,Bank Transfer,
P2582,2021-02-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 24, 6, 58","12.5, 1.2, 0.8, 0.1",101.9,Completed,,Bank Transfer,
P2583,2021-03-05,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 20, 5, 59","12.5, 1.2, 0.8, 0.1",183.9,Completed,,Bank Transfer,
P2584,2021-03-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 10, 10, 62","12.5, 1.2, 0.8, 0.1",176.2,Completed,,Bank Transfer,
P2585,2021-03-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 31, 6, 90","12.5, 1.2, 0.8, 0.1",213.5,Completed,,Bank Transfer,
P2586,2021-03-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 16, 8, 71","12.5, 1.2, 0.8, 0.1",195.2,Completed,,Bank Transfer,
P2587,2021-04-02,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 28, 5, 77","12.5, 1.2, 0.8, 0.1",182.8,Completed,,Bank Transfer,
P2588,2021-04-09,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 37, 9, 51","12.5, 1.2, 0.8, 0.1",169.2,Completed,,Bank Transfer,
P2589,2021-04-16,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 37, 8, 95","12.5, 1.2, 0.8, 0.1",160.3,Completed,,Bank Transfer,
P2590,2021-04-23,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 17, 5, 77","12.5, 1.2, 0.8, 0.1",244.6,Completed,,Bank Transfer,
P2591,2021-04-30,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 29, 8, 85","12.5, 1.2, 0.8, 0.1",274.7,Completed,,Bank Transfer,
P2592,2021-05-07,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 33, 10, 69","12.5, 1.2, 0.8, 0.1",304.5,Completed,,Bank Transfer,
P2593,2021-05-14,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 17, 6, 50","12.5, 1.2, 0.8, 0.1",92.7,Completed,,Bank Transfer,
P2594,2021-05-21,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 21, 7, 66","12.5, 1.2, 0.8, 0.1",199.9,Completed,,Bank Transfer,
P2595,2021-05-28,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 40, 5, 74","12.5, 1.2, 0.8, 0.1",146.9,Completed,,Bank Transfer,
P2596,2021-06-04,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 23, 8, 66","12.5, 1.2, 0.8, 0.1",140.6,Completed,,Bank Transfer,
P2597,2021-06-11,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 10, 5, 93","12.5, 1.2, 0.8, 0.1",262.8,Completed,,Bank Transfer,
P2598,2021-06-18,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 19, 10, 71","12.5, 1.2, 0.8, 0.1",212.9,Completed,,Bank Transfer,
P2599,2021-06-25,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 13, 7, 96","12.5, 1.2, 0.8, 0.1",93.3,Completed,,Bank Transfer,
P2600,2021-07-02,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 25, 8, 69","12.5, 1.2, 0.8, 0.1",143.3,Completed,,Bank Transfer,
P2601,2021-07-09,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 28, 8, 94","12.5, 1.2, 0.8, 0.1",161.9,Completed,,Bank Transfer,
P2602,2021-07-16,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","10, 26, 5, 87","12.5, 1.2, 0.8, 0.1",168.9,Completed,,Bank Transfer,
P2603,2021-07-23,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","9, 19, 5, 57","12.5, 1.2, 0.8, 0.1",145.0,Completed,,Bank Transfer,
P2604,2021-07-30,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 10, 7, 51","12.5, 1.2, 0.8, 0.1",222.7,Completed,,Bank Transfer,
P2605,2021-08-06,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 29, 9, 95","12.5, 1.2, 0.8, 0.1",276.5,Completed,,Bank Transfer,
P2606,2021-08-13,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 13, 10, 96","12.5, 1.2, 0.8, 0.1",258.2,Completed,,Bank Transfer,
P2607,2021-08-20,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 13, 7, 60","12.5, 1.2, 0.8, 0.1",164.7,Completed,,Bank Transfer,
P2608,2021-08-27,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 21, 6, 94","12.5, 1.2, 0.8, 0.1",226.9,Completed,,Bank Transfer,
P2609,2021-09-03,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 32, 6, 58","12.5, 1.2, 0.8, 0.1",199.0,Completed,,Bank Transfer,
P2610,2021-09-10,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 20, 9, 85","12.5, 1.2, 0.8, 0.1",114.7,Completed,,Bank Transfer,
P2611,2021-09-17,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 24, 10, 78","12.5, 1.2, 0.8, 0.1",182.1,Completed,,Bank Transfer,
P2612,2021-09-24,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 17, 7, 67","12.5, 1.2, 0.8, 0.1",207.7,Completed,,Bank Transfer,
P2613,2021-10-01,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","6, 40, 10, 95","12.5, 1.2, 0.8, 0.1",140.5,Completed,,Bank Transfer,
P2614,2021-10-08,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 25, 8, 61","12.5, 1.2, 0.8, 0.1",217.5,Completed,,Bank Transfer,
P2615,2021-10-15,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 33, 10, 62","12.5, 1.2, 0.8, 0.1",241.3,Completed,,Bank Transfer,
P2616,2021-10-22,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 11, 5, 55","12.5, 1.2, 0.8, 0.1",222.7,Completed,,Bank Transfer,
P2617,2021-10-29,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 39, 7, 99","12.5, 1.2, 0.8, 0.1",162.3,Completed,,Bank Transfer,
P2618,2021-11-05,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","10, 36, 7, 70","12.5, 1.2, 0.8, 0.1",180.8,Completed,,Bank Transfer,
P2619,2021-11-12,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","18, 36, 6, 79","12.5, 1.2, 0.8, 0.1",280.9,Completed,,Bank Transfer,
P2620,2021-11-19,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 32, 9, 85","12.5, 1.2, 0.8, 0.1",291.6,Completed,,Bank Transfer,
P2621,2021-11-26,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","10, 22, 5, 64","12.5, 1.2, 0.8, 0.1",161.8,Completed,,Bank Transfer,
P2622,2021-12-03,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 24, 7, 84","12.5, 1.2, 0.8, 0.1",130.3,Completed,,Bank Transfer,
P2623,2021-12-10,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 17, 5, 66","12.5, 1.2, 0.8, 0.1",93.5,Completed,,Bank Transfer,
P2624,2021-12-17,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 35, 9, 82","12.5, 1.2, 0.8, 0.1",257.4,Completed,,Bank Transfer,
P2625,2021-12-24,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 32, 9, 80","12.5, 1.2, 0.8, 0.1",116.1,Completed,,Bank Transfer,
P2626,2021-12-31,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 36, 9, 77","12.5, 1.2, 0.8, 0.1",158.1,Completed,,Bank Transfer,
P2627,2022-01-07,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 35, 7, 58","12.5, 1.2, 0.8, 0.1",140.9,Completed,,Bank Transfer,
P2628,2022-01-14,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","10, 29, 6, 73","12.5, 1.2, 0.8, 0.1",171.9,Completed,,Bank Transfer,
P2629,2022-01-21,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 40, 10, 99","12.5, 1.2, 0.8, 0.1",253.4,Completed,,Bank Transfer,
P2630,2022-01-28,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","14, 31, 10, 73","12.5, 1.2, 0.8, 0.1",227.5,Completed,,Bank Transfer,
P2631,2022-02-04,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","10, 11, 7, 97","12.5, 1.2, 0.8, 0.1",153.5,Completed,,Bank Transfer,
P2632,2022-02-11,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 28, 8, 78","12.5, 1.2, 0.8, 0.1",247.8,Completed,,Bank Transfer,
P2633,2022-02-18,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 24, 8, 88","12.5, 1.2, 0.8, 0.1",231.5,Completed,,Bank Transfer,
P2634,2022-02-25,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 13, 10, 62","12.5, 1.2, 0.8, 0.1",117.3,Completed,,Bank Transfer,
P2635,2022-03-04,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 28, 9, 64","12.5, 1.2, 0.8, 0.1",284.7,Completed,,Bank Transfer,
P2636,2022-03-11,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","5, 32, 7, 98","12.5, 1.2, 0.8, 0.1",116.3,Completed,,Bank Transfer,
P2637,2022-03-18,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","15, 24, 8, 59","12.5, 1.2, 0.8, 0.1",228.6,Completed,,Bank Transfer,
P2638,2022-03-25,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 37, 7, 70","12.5, 1.2, 0.8, 0.1",294.5,Completed,,Bank Transfer,
P2639,2022-04-01,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 12, 8, 50","12.5, 1.2, 0.8, 0.1",125.8,Completed,,Bank Transfer,
P2640,2022-04-08,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","16, 40, 9, 86","12.5, 1.2, 0.8, 0.1",263.8,Completed,,Bank Transfer,
P2641,2022-04-15,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 39, 5, 98","12.5, 1.2, 0.8, 0.1",298.1,Completed,,Bank Transfer,
P2642,2022-04-22,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 38, 7, 92","12.5, 1.2, 0.8, 0.1",160.4,Completed,,Bank Transfer,
P2643,2022-04-29,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","10, 15, 5, 99","12.5, 1.2, 0.8, 0.1",156.9,Completed,,Bank Transfer,
P2644,2022-05-06,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 16, 8, 95","12.5, 1.2, 0.8, 0.1",172.6,Completed,,Bank Transfer,
P2645,2022-05-13,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 11, 5, 82","12.5, 1.2, 0.8, 0.1",237.9,Completed,,Bank Transfer,
P2646,2022-05-20,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","11, 18, 8, 77","12.5, 1.2, 0.8, 0.1",173.2,Completed,,Bank Transfer,
P2647,2022-05-27,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","7, 14, 10, 82","12.5, 1.2, 0.8, 0.1",120.5,Completed,,Bank Transfer,
P2648,2022-06-03,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","12, 10, 10, 81","12.5, 1.2, 0.8, 0.1",178.1,Completed,,Bank Transfer,
P2649,2022-06-10,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","13, 22, 5, 97","12.5, 1.2, 0.8, 0.1",202.6,Completed,,Bank Transfer,
P2650,2022-06-17,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","8, 33, 6, 96","12.5, 1.2, 0.8, 0.1",154.0,Completed,,Bank Transfer,
P2651,2022-06-24,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","20, 28, 9, 58","12.5, 1.2, 0.8, 0.1",296.6,Completed,,Bank Transfer,
P2652,2022-07-01,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","19, 13, 10, 71","12.5, 1.2, 0.8, 0.1",268.2,Completed,,Bank Transfer,
P2653,2022-07-08,Distribuciones Costa,"Coffee Beans, Milk, Sugar, Paper Cups","Ingredient, Ingredient, Ingredient, Packaging","kg, L, kg, units","17, 39, 5, 100","12.5, 1.2, 0.8, 0.1",273.3,Completed,,Bank Transfer,
